lat,lon,class,Ce,Dy,Er,Eu,Gd,Ho,Lu,Nd,Sm,Th,Tm,U,Yb
29.55,92.58,detrital,1.36,120,253,0.08,12,46.5,97,0.25,0.84,82.4,54.2,1691,630
29.55,92.58,detrital,0.95,111,280,0.07,10.15,46.6,168,0.05,0.67,76.8,71.2,2488,951
29.55,92.58,detrital,1.49,126,274,0.07,11.99,51,108,0.07,0.73,62.1,58.5,1640,689
29.55,92.58,detrital,2.82,211,445,0.09,22.1,83.4,146,0.36,1.94,173.3,92.5,2998,989
29.55,92.58,detrital,1.57,116,232,0.06,10.78,43.7,78,0.12,1.28,66.9,46.7,1524,515
29.55,92.58,detrital,0.96,100,228,0.08,8.55,40.9,109,0.2,0.69,98.5,53,3461,668
29.55,92.58,detrital,1.14,122,284,0.05,8.76,49.7,131,0.14,0.89,59.6,66.6,1657,803
29.55,92.58,detrital,1.22,112,250,0.07,10.63,45.5,112,0.16,0.76,72.1,56.5,1730,689
29.55,92.58,detrital,28.8,112,123,6.22,53.3,30.8,40.6,14.3,16.7,221,22.8,354,213
29.55,92.58,detrital,13.02,165,253,0.92,48.4,56.8,74.9,6.38,9.5,203,46.2,242,387
29.55,92.58,detrital,9.19,92,175,0.46,22.1,35.6,60.7,1.26,3.28,62,34.1,107,306
29.55,92.58,detrital,33.7,94,121,3.07,35.1,27.6,38.9,6.7,8.9,223,21.9,237,194
29.55,92.58,detrital,40.4,72,117,1.18,22.4,24.2,44.5,2.97,5.02,90,23.7,116,210
29.55,92.58,detrital,17.05,86,144,0.15,21.3,31,46.4,1.3,3.57,157,28.1,140,243
29.55,92.58,detrital,11.34,73,127,0.08,18,27.3,44.9,1.21,2.67,117,24.6,293,223
29.55,92.58,detrital,12.94,57,96,0.19,14.3,20.4,33.8,0.97,3.02,143,19,135,168
29.55,92.58,detrital,34.8,91,164,0.71,22.6,32.8,68.7,2.2,5.08,338,34.3,301,315
29.55,92.58,detrital,30.9,102,177,1.44,28.1,37,65.3,3.16,5.85,187,33.8,222,311
29.55,92.58,detrital,4.79,157,310,0.27,30,61.4,111,0.77,3.8,106,61.8,247,528
29.55,92.58,detrital,59.9,102,162,0.7,29.3,34.5,49.1,2.16,5.52,423,31.7,271,260
29.55,92.58,detrital,11.52,29,63,,5.6,12.1,27,0.25,,83,13.6,288,129
29.55,92.58,detrital,33,108,225,0.16,23.5,44,91.5,2.19,3.66,393,47,533,438
29.55,92.58,detrital,37.2,99,189,0.35,20.6,38.8,73.2,1.41,3.48,294,39.5,470,370
29.55,92.58,detrital,22.43,43,119,,6.2,20.3,63.9,,0.62,214,28.6,556,292
29.55,92.58,detrital,9.89,61,119,0.39,14.3,24.3,49.5,0.37,1.66,43,25.4,92,230
29.55,92.58,detrital,21.9,119,201,0.98,27.4,44.4,74,1.58,4.9,81,39.8,206,363
29.55,92.58,detrital,10.4,161,273,0.07,38.8,55.9,80.9,2.3,6.2,213,48.4,232,414
29.55,92.58,detrital,23.1,64,113,1.04,17.6,22.7,45.1,2.53,3.8,301,23.9,388,217
29.55,92.58,detrital,13.55,51,90,0.44,13.6,18,35.2,0.92,2.26,31,18.6,37,162
29.55,92.58,detrital,7.54,60,109,0.35,13.1,22.2,41.4,0.9,1.85,42,22.1,52,200
29.55,92.58,detrital,13.91,109,188,0.68,25.1,39.1,69.9,1.35,3.51,94,37.4,146,334
29.55,92.58,detrital,16.52,92,168,0.27,22.8,35.5,62.2,0.9,3,173,34.5,152,297
29.55,92.58,detrital,17.62,109,198,0.01,22.8,41.9,65.8,1.37,3.93,205,39.2,162,338
29.55,92.58,detrital,19.58,57,106,0.64,11.5,22.2,43,0.95,2.59,67,22,26,206
29.55,92.58,detrital,18.6,97,156,0.44,25.4,33.8,52.2,1.89,4.9,118,29.4,93,260
29.55,92.58,detrital,22.38,63,123,0.06,11.2,24.3,48.3,0.36,2.12,245,25.8,267,237
29.55,92.58,detrital,2.87,173,323,0.18,38.7,64.9,115.1,1.68,5.74,162,62.6,391,578
29.55,92.58,detrital,21.4,134,224,1.58,34.7,48.2,86,3.3,7.8,132,45,156,409
29.55,92.58,detrital,12.35,175,279,0.07,44.8,59.4,80.7,3.68,7.4,128,51.5,234,427
29.55,92.58,detrital,4.15,88,153,0.49,22,33.2,52.9,1.32,4.49,27,30.2,46,258
29.55,92.58,detrital,7.65,89,159,0.74,20.6,33.5,57.6,1.38,4.5,117,30.4,311,294
29.55,92.58,detrital,19.2,100,191,0.63,21.7,38.1,77.9,1.3,3.74,146,38.4,147,359
29.55,92.58,detrital,8.01,65,111,0.32,14.4,23.3,42.2,0.9,2.48,35,22.3,34,200
29.55,92.58,detrital,1.91,149,273,,29.4,55.3,95.8,0.91,3.78,93,54.2,294,479
29.55,92.58,detrital,4.29,134,230,0.38,30.7,48.3,84,2.96,5.9,253,44.6,740,401
29.55,92.58,detrital,4.02,124,200,0.89,30.2,41,74.4,1.47,5,117,37.8,514,363
29.55,92.58,detrital,0.46,220,445,,32.6,87.4,167.1,0.59,3.38,29,92.7,216,831
29.55,92.58,detrital,33.7,191,411,0.04,31.7,79.7,142.8,1.85,4.08,433,86.2,712,768
29.55,92.58,detrital,35.6,423,646,1.23,113.7,149.9,154.2,15.3,25.5,471,115.3,411,935
29.55,92.58,detrital,17.6,29,47,0.99,8.2,10,17.2,0.86,1.76,56,9.3,44,80
29.55,92.58,detrital,0.6,119,204,,21.3,43.9,68.8,0.78,2.52,64,39.9,356,341
29.55,92.58,detrital,3.16,40,81,0.47,11,14.1,36,,1.8,123,17.1,391,164
29.55,92.58,detrital,5.23,131,206,0.26,37.3,44.7,62.4,2.98,5.97,98,37.8,146,320
29.55,92.58,detrital,14.92,133,203,0.91,38.5,45.9,57.1,2.74,5.95,107,37.1,225,294
29.55,92.58,detrital,8.9,100,168,0.82,25.9,35.9,59.1,1.73,3.54,133,32.7,234,293
29.55,92.58,detrital,5.08,162,266,0.12,42.2,57.5,77.8,3.09,8.2,123,47.7,547,405
29.55,92.58,detrital,2.88,50,95,,9.4,19,39,0.52,1.53,58,19.7,419,180
29.55,92.58,detrital,14.57,49,88,0.04,9.6,17.4,35,0.13,1.35,223,19.4,738,182
29.55,92.58,detrital,15.8,3,5,0.3,1.89,1.1,3.2,0.88,1.32,218,1.2,277,13
29.55,92.58,detrital,23.7,60,69,2.5,28.1,17.2,18.7,7.7,9.9,139,11.9,94,101
29.55,92.58,detrital,0.61,8,6,0.71,6.9,2,1,,0.64,8,0.8,471,6
29.55,92.58,detrital,8.83,23,13,2.4,19,4.6,2.4,1.04,3.84,32,2,552,13
29.55,92.58,detrital,28.3,170,215,2.04,68.6,51.7,55,14.2,20.9,1112,36.9,950,306
29.55,92.58,detrital,51.5,53,91,0.47,15,19.1,34.4,1.38,2.51,221,18.2,274,165
29.55,92.58,detrital,7.35,62,136,0.3,7.2,26.4,65.3,,0.83,18,30.2,354,299
29.55,92.58,detrital,5.28,48,64,0.25,14.2,15,20.6,0.66,2.68,192,12.3,499,109
29.55,92.58,detrital,80.5,144,173,5.65,64.9,44.1,47.7,16,18.2,872,30.3,228,250
29.55,92.58,detrital,26.4,11,8,0.45,7.8,2.5,1.4,2.02,2.92,288,1.2,500,10
29.55,92.58,detrital,2.82,33,21,,14.1,8.3,2.5,1.12,1.44,85,2.4,559,16
29.55,92.58,detrital,7.4,31,46,0.23,11.3,10.6,15.4,1.79,2.49,69,9.2,80,76
29.55,92.58,detrital,15.41,14,27,0.17,3.31,5.2,17.9,0.07,0.48,115,6,428,72
29.55,92.58,detrital,3.1,27,49,0.08,5.35,10.4,17.1,0.4,1.15,96,9.6,169,84
29.55,92.58,detrital,4.01,113,189,,18,40.4,58.9,0.33,1.95,114,36.3,659,313
29.55,92.58,detrital,20.68,17,30,0.29,6.01,5.9,11.4,1.54,1.37,161,5.9,113,55
29.55,92.58,detrital,12.49,31,63,0.74,8,12,39.8,0.43,1.45,188,14.8,944,155
29.55,92.58,detrital,6.96,81,127,,19.8,27.7,40.8,0.85,1.86,132,24.4,272,224
29.55,92.58,detrital,10.91,158,223,0.59,46,50.9,64.1,4.34,10.5,136,40.5,204,338
29.55,92.58,detrital,22.7,47,58,1.91,21.9,13.3,19.3,5.9,5.7,199,10.9,174,96
29.55,92.58,detrital,11.35,73,127,0.52,23.5,26.2,49.6,2.42,5.88,454,25.2,979,237
29.55,92.58,detrital,5.44,95,169,0.52,24.1,34.1,69.7,1.95,4.75,356,34.6,950,309
29.55,92.58,detrital,29.7,27,41,0.76,8.4,9.3,13.8,1.04,2.1,77,7.7,64,64
29.55,92.58,detrital,15.07,22,51,0.24,4.89,9.4,31.7,,0.87,159,12.4,383,128
29.55,92.58,detrital,14.9,133,214,1.18,34,44.6,77.1,2.4,4.5,166,41.2,250,367
29.55,92.58,detrital,2.12,66,55,0.12,32.8,15.6,11.7,2.03,5.6,82,8.6,609,66
29.55,92.58,detrital,97.1,156,211,5.02,62,49.1,60.8,11.9,16.8,882,39.2,504,336
29.55,92.58,detrital,18.6,86,174,0.41,21.2,32.7,78,1.2,1.25,147,36.1,264,378
29.55,92.58,detrital,15.7,105,210,0.5,23.8,42.9,82.5,1.6,3.3,208,44.9,312,380
29.55,92.58,detrital,1.97,44,91,0.16,7.55,17.6,42.4,0.54,0.79,95,20.9,1757,192
29.55,92.58,detrital,5.76,193,309,0.78,53.7,69.2,94.1,3.53,7.9,136,56.9,223,494
29.55,92.58,detrital,8.77,108,179,0.47,26.2,37.8,58.6,1.56,4.15,78,34.1,161,303
29.55,92.58,detrital,4.47,141,223,0.36,30.5,49,70.3,1.78,4.77,108,42.6,179,370
29.55,92.58,detrital,76.4,887,1162,1.01,290.2,290,252.5,35.6,63.3,975,191.2,663,1474
29.55,92.58,detrital,12.07,188,309,0.73,47.6,68.2,105.3,2.96,7.4,288,61.2,530,537
29.55,92.58,detrital,25.9,43,77,0.62,9.6,15.4,34.9,0.5,2.47,193,16,795,168
29.55,92.58,detrital,30,93,194,1.16,24.6,36.3,108.7,2.38,4.3,567,43.8,644,457
29.55,92.58,detrital,13.1,107,188,1.1,25.8,38.4,74.2,1.85,5.8,89,37.8,115,345
29.55,92.58,detrital,21.4,116,247,0.63,24,47,113.9,1.51,4.3,235,54.2,425,521
29.55,92.58,detrital,53.1,552,823,1.12,155.9,185.9,218,13.6,27.9,864,144.8,947,1161
29.55,92.58,detrital,0.31,218,92,0.66,47.8,40.4,9,0.37,3.62,28,10.4,1780,64
29.55,92.58,detrital,0.84,98,210,0.02,8.42,39,75,0.17,0.97,62.7,44.1,1748,493
29.55,92.58,detrital,0.39,86,190,0.03,8.64,32.9,91,0.11,0.62,36.1,43.7,1838,556
29.55,92.58,detrital,0.3,54,126,0.03,5.57,22.1,65,0.09,0.16,17.2,30.2,1353,392
29.55,92.58,detrital,1.33,130,329,0.02,11.87,55,181,0.19,0.84,97.4,82.1,3667,1072
42.64,86.22,magmatic,7.12,76.48,146.78,0.45,16.06,30.81,68.28,1.09,2.56,122.04,33.6,310.43,325.62
42.64,86.22,magmatic,7.78,58,107.33,0.37,13.95,23.12,47.44,0.89,2.26,103.78,23.27,252.8,227.35
42.64,86.22,magmatic,19.3,122.9,232.53,0.89,28.39,49.76,93.62,3,5.25,346.84,49.13,539.16,459.78
42.64,86.22,magmatic,0.62,13.21,29.84,0.16,1.79,5.79,18.42,0.04,0.11,28.01,7.35,91.23,78.48
42.64,86.22,magmatic,8.52,119.9,212.31,0.89,29.07,47.61,89.58,2.09,4.41,171.8,45.4,293.28,428.62
42.64,86.22,magmatic,31.62,66.35,126.91,0.58,16.13,27.2,59.12,9.17,4.17,98.94,28.1,248.34,271.64
42.64,86.22,magmatic,6.35,54.32,103.65,0.3,11.83,21.66,47.85,0.89,1.64,71.1,23.19,172.53,225.69
42.64,86.22,magmatic,6.39,49.56,95.48,0.35,11.47,20.09,43.28,0.61,2.01,75.38,20.67,191.16,202.69
42.64,86.22,magmatic,7.32,60.42,118.15,0.3,13.54,24.35,57.74,1.02,1.67,87.76,27.21,228.59,268.93
42.64,86.22,magmatic,5.8,67.69,134.33,0.39,15.01,28.34,62.38,0.89,2.01,74.41,29.53,192.48,290.94
42.64,86.22,magmatic,7.85,60.2,115.7,0.43,13.29,24.41,51.81,1.36,2.6,100.54,25.1,262.04,245.04
42.64,86.22,magmatic,7.79,65.74,126.8,0.38,15.11,26.59,57.16,0.85,2.31,115.1,27.77,271.38,273.75
42.64,86.22,magmatic,6.64,82.28,151.33,0.55,20.58,32.88,68.36,1.3,3.55,100.97,33.18,221.87,326.74
42.64,86.22,magmatic,6.01,48.07,91.7,0.33,11.01,19.35,41.74,0.77,1.68,64.59,20.43,159.22,200.49
42.64,86.22,magmatic,10.77,111.39,221.18,0.71,23.68,46.13,102.06,1.65,3.79,142.84,49.27,339.8,483.41
42.64,86.22,magmatic,8.4,67.24,125.82,0.47,15.43,27.79,58.47,0.97,3.05,127.27,28.48,318.29,273.59
42.64,86.22,magmatic,8.56,71.97,141.79,0.51,16.68,29.75,66.92,1.13,2.56,101.98,31.47,256.17,316.3
42.64,86.22,magmatic,8.07,112.64,195.4,0.82,28.67,43.59,78.49,2.55,5.61,149.33,41.68,256.41,379.05
42.64,86.22,magmatic,6.24,71.41,134.52,0.55,15.64,28.05,65.63,1.25,2.24,79.05,29.66,205.5,307.06
42.64,86.22,magmatic,9.18,74.62,142.13,0.61,17.24,30.7,64.43,1.08,3.13,149.78,31.64,353.96,301.25
42.64,86.22,magmatic,7.2,76.58,145.64,0.63,17.58,30.62,69.77,1.03,2.7,87.93,32.49,214.05,320.83
42.64,86.22,magmatic,7.89,60.95,116.73,0.38,13.32,25.03,52.62,1.25,2.64,104.21,25.8,271.06,252.56
42.64,86.22,magmatic,0.59,17.04,35.22,0.28,3.59,7.26,20.49,0.14,0.43,42.69,8.43,98.8,87.81
42.64,86.22,magmatic,0.35,6.08,14.77,0.05,0.94,2.71,10.09,0.04,0.19,34.74,3.6,317.48,40.92
42.64,86.22,magmatic,0.74,19.23,40.21,0.41,4.07,8.19,23.89,0.17,0.51,29.82,9.32,80.34,100.39
42.64,86.22,magmatic,0.53,13.6,28.56,0.26,2.38,5.64,17.45,,0.25,37.33,6.6,248.12,72.85
42.64,86.22,magmatic,0.49,11.45,25.71,0.12,2.01,4.96,16.54,0.25,0.32,15.44,6.15,61.27,69.28
42.64,86.22,magmatic,0.56,17.08,39,0.29,2.9,7.8,24.22,0.13,0.49,17.98,9.16,74.22,100.11
42.64,86.22,magmatic,0.38,8.9,17.92,0.2,1.93,3.65,12.03,0.13,0.21,28.71,4.54,82.62,50.35
42.64,86.22,magmatic,0.97,16.78,40.19,0.16,2.81,7.56,27.54,0.29,0.27,123.08,10.22,386.36,112.22
42.64,86.22,magmatic,7.87,123.39,201.61,0.26,26.32,43.77,91.67,0.74,2.73,425.16,43.72,2701.14,434.98
42.64,86.22,magmatic,21.72,161.09,286.19,3.36,34.68,60.2,137.19,8.03,5.26,334.95,63.25,2461.76,637.75
42.64,86.22,magmatic,8.35,171.27,317.12,0.61,32.64,66.88,157.25,0.95,3.28,290.94,72.34,2270.16,730.72
42.64,86.22,magmatic,6.7,168.58,301.6,0.41,34.06,63.73,147.94,1.15,3.55,291.96,68.25,2282.59,683.51
42.64,86.22,magmatic,7.78,160.25,287.91,0.61,32.43,61.65,141.81,0.88,3.44,311.41,65.52,2188.34,657.41
42.64,86.22,magmatic,6.32,173.73,311.06,0.42,34.35,66.52,150.95,0.71,3.37,328.88,70.25,2399.64,695.37
42.64,86.22,magmatic,13.3,157.1,261.69,1.16,35.75,58.6,125.23,1.68,4.15,415.07,58.83,2878.94,580.43
42.64,86.22,magmatic,16.64,174.95,285.49,1.14,38.94,63.89,132.97,2.3,4.56,565.22,63.09,3421.35,628.06
42.64,86.22,magmatic,6.52,160.43,287.91,1.27,31.97,61.89,140.14,2.1,4.07,275.58,63.8,2198.6,646.27
42.64,86.22,magmatic,10.15,160.42,304.41,0.66,32.78,63.88,152.97,1.31,3.61,295.74,68.83,2411.04,695.97
42.64,86.22,magmatic,5.23,156.31,281.75,0.35,30.41,59.16,138.83,0.72,2.82,265.01,62.75,2182.29,633.94
42.64,86.22,magmatic,7.31,166.93,305.95,0.74,33.95,64.41,151.65,1.47,3.76,301.02,67.99,2297.23,688.03
42.64,86.22,magmatic,8,118.12,206.15,0.72,24.73,44.67,96.49,0.54,3.33,343.16,46.08,2335.88,456.1
42.64,86.22,magmatic,5.92,167.42,304.05,0.42,31.66,64.36,148.56,0.73,3.5,287.42,68.73,2236.36,686.96
42.64,86.22,magmatic,4.57,126.54,229.53,0.29,24,48.61,114.78,0.43,2.69,202.51,52.1,1839.09,524.24
42.64,86.22,magmatic,8.19,199.41,352.49,1.69,40.16,74.88,171.28,2.86,5.41,394.3,79.57,2597.97,785.23
42.64,86.22,magmatic,4.87,142.58,260.54,0.27,27.6,55.43,131.3,0.59,2.92,223.56,58.4,2015.94,595.03
42.64,86.22,magmatic,20.71,102.22,185.33,2.6,22.79,38.96,92.72,9.67,3.92,198.31,41.9,1695.97,421.86
42.64,86.22,magmatic,4.82,63.69,106.96,0.21,13.38,23.2,51.28,0.58,1.34,163.95,24.12,1567.75,240.05
42.64,86.22,magmatic,3.29,25.29,44.55,0.04,5.74,9.64,21.1,0.14,1.01,43.38,9.87,194.36,97.4
42.64,86.22,magmatic,1.68,21.48,35.78,0.11,4.59,7.77,18.36,0.29,,31.16,7.97,615.36,84.52
42.64,86.22,magmatic,2.72,36.2,74.18,0.08,7.08,14.74,41.27,0.19,0.9,56.97,17.56,551.75,181.88
42.64,86.22,magmatic,1.96,15.39,32.97,0.06,3.15,6.74,19.27,0.06,0.35,30.75,7.95,290.85,82.96
42.64,86.22,magmatic,3.41,49.41,93.57,0.1,9.53,18.96,45.73,0.3,1.18,95.31,20.31,667.05,207.91
42.64,86.22,magmatic,1.94,7.12,24,0.1,0.98,4,25.39,0.27,0.02,16.3,7.02,815.25,89.71
42.64,86.19,magmatic,36.22,167.95,343.51,2.4,28.69,71.19,145.3,5,5.94,380.68,76.2,1269.26,722.98
42.64,86.19,magmatic,27.31,172.7,359.55,2.83,32.72,74,155.61,4.29,5.62,341.68,80.58,1410.63,779.14
42.64,86.19,magmatic,97.2,209.64,294.8,9.43,81.72,70.36,119.91,19.85,26.89,1014.6,60.95,541.17,563.73
42.64,86.19,magmatic,245.64,522.82,697.64,20.52,197.56,172.37,245.67,36.9,54.78,2023.99,140.78,1437.09,1259.36
42.64,86.19,magmatic,49.26,118.71,203.22,2.68,29.99,46.07,85.68,2.88,5.64,391.9,44.46,424.02,418.1
42.64,86.19,magmatic,52.35,124.98,188.15,4.18,39.69,43.75,75.83,7.75,10.77,437.47,39.39,417.97,367.78
42.64,86.19,magmatic,61.25,211.37,340.97,5.59,55.99,77.97,131.25,11.81,13.92,705.56,72.42,1088.91,667.5
42.64,86.19,magmatic,61.13,143.51,251.41,2.97,38.75,55.63,107.5,3.49,7.08,408.7,55.55,460.87,516.4
42.64,86.19,magmatic,44.35,125.86,202.71,3.92,38.08,45.71,82.97,5.94,9.4,401.04,43.52,488.74,404.2
42.64,86.19,magmatic,21.81,60.51,96,1.65,17.91,22.27,40.56,1.6,3.65,142,20.42,183.09,199.83
42.64,86.19,magmatic,80.62,156.45,220.73,5.96,57.78,53.09,84.31,11.85,16.51,938.25,46.24,519.04,425.76
42.64,86.19,magmatic,68.75,155.49,244.68,4.6,47.13,55.88,97.59,6.89,10.93,561.27,51.95,615.44,480.39
42.64,86.19,magmatic,37.68,118,188.25,3.34,36.23,42.48,77.22,5.2,8.75,327.11,40.07,342.22,372.04
42.64,86.19,magmatic,47.24,115.66,192.98,3,33.76,43.28,80.55,2.74,6.71,378.25,41.55,451.06,391.55
42.64,86.19,magmatic,62.97,115.89,169.45,4.33,40.03,40.28,72.91,12.54,12.68,326.59,37.2,363.71,342.58
42.64,86.19,magmatic,23.53,75.92,132.98,1.82,18.38,29.3,57.2,3.06,4.17,191.69,29.11,330.92,281.62
42.64,86.19,magmatic,88.47,195.03,264.63,7.91,78.13,64.95,98.93,18.22,26.16,852.85,53.36,426.44,481.61
42.64,86.19,magmatic,36.03,126.86,192.85,3.78,40.25,44.63,72.84,4.33,8.08,349.84,39.81,386.89,367.97
42.64,86.19,magmatic,38.64,128.43,203.77,3.86,40.79,47,82.51,6.3,9.45,350.32,43.2,382.61,404.33
42.64,86.19,magmatic,39.27,120.48,227.17,2.08,25.68,48.72,98.23,1.78,4.58,374.13,49.73,649.46,472.43
42.64,86.19,magmatic,16.04,63.11,124.62,1.03,13.42,26.27,58.86,0.66,1.7,131.37,29.03,352.25,279.5
42.64,86.19,magmatic,44.18,117.16,199.73,2.8,28.02,43.89,83.29,7.15,6.66,390.11,43.52,648.9,412.05
42.64,86.19,magmatic,45.53,137.57,253.82,2.25,28.96,55.06,108.1,1.84,5.34,405.8,55.87,643.44,524.89
42.64,86.19,magmatic,35.18,105.91,199.46,2.1,24.91,43.24,88.84,2.01,4.09,279.05,44.98,436.61,430.48
42.64,86.19,magmatic,43.78,120.35,214.94,2.42,28.39,47.42,89.6,1.6,4.6,382.51,46.06,539.64,433.98
42.64,86.19,magmatic,36.96,101.05,182.67,1.97,23.14,39.77,74.38,1.69,3.72,507.15,37.92,787.39,361.98
42.64,86.19,magmatic,27.18,88.24,146.16,2.34,27.07,32.58,62.36,2.31,5.14,232.6,31.46,308.39,299.95
42.64,86.19,magmatic,61.89,130.19,192.36,6.1,46.68,43.57,101.7,21.08,17.03,518.45,44.28,636.2,447
42.64,86.19,magmatic,16.92,53.81,92.29,1.4,14.52,19.9,40.34,1.88,2.55,137.76,19.85,216.37,194.7
42.64,86.19,magmatic,84.07,226.91,323.79,8.08,79.06,79.15,119.6,10.56,19.44,610.94,66.37,546.99,602.72
42.64,86.19,magmatic,11.83,3.95,2.79,0.71,3.31,0.92,0.78,1.99,1.27,33.78,0.49,16.08,3.37
42.64,86.19,magmatic,39.77,71.59,150.32,1.04,15.34,30.28,79.68,0.85,2.19,370.58,35.05,470.24,355.89
42.64,86.19,magmatic,5.63,35.71,66.2,0.25,6.87,14.04,27.66,0.48,1.17,34.43,14.13,62.44,131.09
42.64,86.19,magmatic,4.4,23.93,43.75,0.23,5.21,9.73,18.65,0.64,0.49,22.6,9.52,37.84,89.91
42.64,86.19,magmatic,7.65,79.67,124.87,0.87,20.59,29.57,43.72,1.71,3.3,65.58,25.38,70.88,223.45
42.64,86.19,magmatic,4.42,30.55,54.58,0.29,6.05,12.15,22.96,0.38,,21.84,11.67,36.5,107.83
42.64,86.19,magmatic,3.62,78.44,137.14,0.29,17.51,30.76,51.08,0.95,2.46,40.1,27.99,78.71,251.62
42.64,86.19,magmatic,17.01,29.63,62.38,0.66,7.1,12.57,37.34,2.39,1.73,113.77,15.3,156.59,162.89
42.64,86.19,magmatic,4.39,16.23,30.59,0.24,3.55,6.32,13.08,0.26,0.55,18.67,6.57,30.85,61.17
42.64,86.19,magmatic,6.38,41.14,75.05,0.39,9.35,16.33,30.67,0.87,1.7,46.37,15.84,65.66,147.41
42.64,86.19,magmatic,5.04,144.57,288.47,0.49,24.63,60.57,111.13,1.31,3.64,93.15,63.41,240.3,569.06
42.64,86.19,magmatic,6.56,47.05,83.04,0.45,10.29,18.65,31.93,0.75,1.87,47.31,17.57,65.99,158
42.64,86.19,magmatic,4.82,33.59,62.94,0.32,6.6,13.57,26.09,0.29,1.11,29.44,13.78,49.47,126.24
42.64,86.19,magmatic,7.63,64.62,107.3,0.6,16.02,24.56,39.38,1.36,3.08,58.27,22.47,70.27,194.29
42.64,86.19,magmatic,6.08,74.33,131,0.7,17.87,29.58,49.27,1.56,3.42,68.75,27.05,93.03,244.88
42.64,86.19,magmatic,5.89,76.59,125.92,0.35,19.8,29.75,44.83,1.8,3.55,118.48,25.17,165.98,222.77
42.64,86.19,magmatic,7.84,49.14,84.95,0.32,10.48,19.03,32.01,0.73,1.91,57.39,17.94,82.32,159.99
42.64,86.19,magmatic,8.26,74.32,133.11,0.56,15.99,29.86,53.05,1.08,3.13,60.43,28.87,86.09,260.52
42.64,86.19,magmatic,9.6,55.8,100.96,0.58,12.53,22.1,40.06,0.57,2.04,69.51,21.4,81.45,193.58
42.64,86.19,magmatic,11.35,5.03,3.87,0.73,3.53,1.23,0.85,1.48,1.48,57.7,0.62,24.36,4.28
42.64,86.19,magmatic,13.25,19.37,12.81,2.62,15.95,4.35,2.42,6.18,5.9,218.16,1.96,48.9,13.75
42.64,86.19,magmatic,9.7,12.59,7.95,1.85,9.62,2.81,1.41,3.52,3.96,34.91,1.2,30.05,8.59
42.64,86.19,magmatic,8.93,6.51,4.82,0.64,3.45,1.46,1.07,0.76,0.9,55.84,0.81,28.18,5.98
42.64,86.19,magmatic,11.56,36.65,69.34,0.28,8.07,15.03,28.65,0.83,1.61,73.01,14.69,67.95,137.23
42.64,86.19,magmatic,8.66,3.77,3.31,0.47,3.04,0.99,1.2,1.07,1.17,31.59,0.59,22.84,4.97
42.64,86.19,magmatic,17.35,5.83,3.55,0.95,4.67,1.34,0.7,2.62,1.93,129.5,0.53,29.58,4
42.64,86.19,magmatic,11.16,7.6,5.01,1.12,5.67,1.6,1.53,1.24,2.14,66.53,0.81,34.68,7.25
42.64,86.19,magmatic,7.39,39.61,73.49,0.33,8.02,15.94,29.78,0.55,0.95,50.47,15.73,71,145.17
42.64,86.19,magmatic,10.74,3.91,2.6,0.65,3.49,0.99,0.46,1.64,1.19,27.48,0.45,21.13,3.08
42.64,86.19,magmatic,6.21,34.57,66.35,0.23,6.65,14,28.56,0.53,1.06,36.06,14.44,55.33,136.44
42.64,86.19,magmatic,9.97,6.66,5.18,0.65,4.81,1.64,1.16,1.09,1.71,62.97,0.75,30.5,6.27
42.64,86.19,magmatic,11.21,5.81,5.19,0.66,3.66,1.54,1.49,1.46,1.45,50.61,0.93,23.44,7.77
42.64,86.19,magmatic,16.74,5.17,3.41,1.07,5.42,1.22,0.62,2.88,2.68,78.96,0.5,23.65,3.54
42.64,86.19,magmatic,8.58,28.25,53.89,0.32,5.36,11.04,23.44,0.69,0.88,48.11,11.51,53.49,110.72
42.64,86.19,magmatic,12.86,5.24,3.4,0.7,4.02,1.12,0.74,1.75,1.88,69.78,0.52,23.47,3.62
42.64,86.19,magmatic,8.65,5.22,4.51,0.53,3.37,1.39,1.49,1.05,1.11,44.96,0.83,21.13,7.08
42.64,86.19,magmatic,13.6,8.65,6.9,1.11,6.37,2.15,1.53,1.72,2.29,105.03,1.06,32.99,8.51
42.64,86.19,magmatic,13.91,5.43,4.11,0.65,3.53,1.35,1.1,2.05,1.51,82.42,0.73,31.41,6.12
42.64,86.19,magmatic,16.6,10.87,7.79,1.37,8.74,2.65,1.61,2.79,3.57,143.88,1.36,38.5,9.57
42.64,86.19,magmatic,9,6.16,5.65,0.73,3.87,1.77,1.5,0.99,0.81,76.05,0.87,33.16,7.48
42.64,86.19,magmatic,10.48,6.45,5.01,0.76,5.05,1.7,1.1,1.23,1.38,86.66,0.78,35.57,6.44
42.64,86.19,magmatic,14.88,7.79,5.12,0.99,5.97,1.77,0.91,1.81,2.14,91.1,0.77,30.88,4.88
42.64,86.19,magmatic,9.92,10.89,8.6,0.97,6.56,2.76,1.55,0.73,1.98,106.94,1.26,56.91,9.07
42.64,86.19,magmatic,14.17,6.53,4.89,1.02,4.32,1.65,0.93,2.31,2,86.24,0.8,36.74,5.62
42.64,86.19,magmatic,5.78,32.85,65.4,0.3,5.78,13.63,27.19,0.36,1.08,31.5,14.2,43.22,130.84
42.64,86.19,magmatic,21.77,12.69,9.72,0.84,8.08,3.32,2.42,1.96,3.37,77.3,1.61,58.48,11.57
